티커,종목명,시장,시가총액,상장주식수,종가,거래량
005930,삼성전자,KOSPI,1565341097292000,5846278608,267750,44761554
000660,SK하이닉스,KOSPI,1146025402920000,712702365,1608000,5180007
402340,SK스퀘어,KOSPI,144362474284000,131958386,1094000,1403517
373220,LG에너지솔루션,KOSPI,112788000000000,234000000,482000,471032
005380,현대차,KOSPI,112412013534000,204757766,549000,1469750
034020,두산에너빌리티,KOSPI,81607490000400,640561146,127400,3334694
012450,한화에어로스페이스,KOSPI,74405987643000,51563401,1443000,140592
009150,삼성전기,KOSPI,68792894016000,74693696,921000,1063331
207940,삼성바이오로직스,KOSPI,68510607480000,46290951,1480000,79843
329180,HD현대중공업,KOSPI,68224796250000,104961225,650000,542666
028260,삼성물산,KOSPI,61624212780000,162168981,380000,1461391
000270,기아,KOSPI,60474973390200,390412998,154900,889212
032830,삼성생명,KOSPI,60400000000000,200000000,302000,662569
105560,KB금융,KOSPI,59917068118500,372850455,160700,1188265
006400,삼성SDI,KOSPI,56329285470000,80585530,699000,713175
267260,HD현대일렉트릭,KOSPI,50033423380000,36047135,1388000,226487
006800,미래에셋증권,KOSPI,47451271424000,559566880,84800,19424170
010120,LS ELECTRIC,KOSPI,47325000000000,150000000,315500,1526135
055550,신한지주,KOSPI,46278800197500,474654361,97500,1147599
068270,셀트리온,KOSPI,43433317677700,221938261,195700,681862
298040,효성중공업,KOSPI,43070087212000,9324548,4619000,86874
005490,POSCO홀딩스,KOSPI,40333937243000,79241527,509000,521219
042660,한화오션,KOSPI,40017589256400,306413394,130600,1614021
012330,현대모비스,KOSPI,39559406188000,90732583,436000,300793
034730,SK,KOSPI,37991416372000,72502703,524000,493386
010130,고려아연,KOSPI,36986901068000,20872969,1772000,73385
042700,한미반도체,KOSPI,36861993350000,95312200,386750,1131328
086790,하나금융지주,KOSPI,34625209797600,274367748,126200,782713
035420,NAVER,KOSPI,32625348704000,156852638,208000,659252
009540,HD한국조선해양,KOSPI,32201767780000,70773116,455000,170893
051910,LG화학,KOSPI,30001745775000,70592343,425000,306420
000150,두산,KOSPI,29067933825000,16193835,1795000,108878
015760,한국전력,KOSPI,28984678076550,641964077,45150,2465778
064350,현대로템,KOSPI,28813565352000,109142293,264000,738200
010140,삼성중공업,KOSPI,28292000000000,880000000,32150,5053826
003670,포스코퓨처엠,KOSPI,25527565140000,88946220,287000,964918
066570,LG전자,KOSPI,25182235430200,162886387,154600,3604513
096770,SK이노베이션,KOSPI,24580275375200,169052788,145400,1104991
316140,우리금융지주,KOSPI,24040999480000,734076320,32750,3207387
272210,한화시스템,KOSPI,23142625152500,188919389,122500,1249391
267250,HD현대,KOSPI,22671015395000,78993085,287000,232135
247540,에코프로비엠,KOSDAQ,21962932433000,97830434,224500,726451
086520,에코프로,KOSDAQ,21805650011200,135776152,160600,1549972
000810,삼성화재,KOSPI,21497758249500,44647473,481500,365072
079550,LIG디펜스앤에어로스페이스,KOSPI,21494000000000,22000000,977000,200893
035720,카카오,KOSPI,20555246168000,443000995,46400,1936509
017670,SK텔레콤,KOSPI,20490971056200,214790053,95400,721154
033780,KT&G,KOSPI,20228960178000,114676645,176400,311450
196170,알테오젠,KOSDAQ,19459551930500,53533843,363500,244749
011200,HMM,KOSPI,19430702182000,943237970,20600,1327751
138040,메리츠금융지주,KOSPI,18843302939800,167347273,112600,294230
000720,현대건설,KOSPI,18284616613000,111355765,164200,1193782
024110,기업은행,KOSPI,17304141357300,797425869,21700,1867486
047810,한국항공우주,KOSPI,17214103896200,97475107,176600,1212305
006260,LS,KOSPI,16629600000000,31200000,533000,311741
086280,현대글로비스,KOSPI,16575000000000,75000000,221000,245715
278470,에이피알,KOSPI,15855058642500,37438155,423500,441275
003550,LG,KOSPI,15730601670000,154221585,102000,305237
071050,한국금융지주,KOSPI,15659003752000,55725992,281000,510263
011070,LG이노텍,KOSPI,14933944517000,23667107,631000,297399
030200,KT,KOSPI,14869279415000,252021685,59000,439245
047050,포스코인터내셔널,KOSPI,14715941216200,175922788,83650,659090
005940,NH투자증권,KOSPI,13790527080300,356344369,38700,2375539
010950,S-Oil,KOSPI,13746358903200,112582792,122100,468956
259960,크래프톤,KOSPI,13558778376000,47408316,286000,160804
016360,삼성증권,KOSPI,13502160000000,89300000,151200,4038981
277810,레인보우로보틱스,KOSDAQ,13444101594000,19399858,693000,230970
018260,삼성에스디에스,KOSPI,13254817140000,77377800,171300,415919
047040,대우건설,KOSPI,13251771325500,410907638,32250,21673928
001440,대한전선,KOSPI,12864863700000,186447300,69000,28319216
0126Z0,삼성에피스홀딩스,KOSPI,12839653284000,24883049,516000,52694
039490,키움증권,KOSPI,12628934154000,26228316,481500,517561
307950,현대오토에버,KOSPI,12025416107000,27423982,438500,106068
323410,카카오뱅크,KOSPI,11904154903150,477120437,24950,2052784
443060,HD현대마린솔루션,KOSPI,11746366520000,44833460,262000,308739
007660,이수페타시스,KOSPI,11084792069000,73409219,151000,1097058
352820,하이브,KOSPI,10603153254000,43102249,246000,343856
005830,DB손해보험,KOSPI,10597956468200,65500349,161800,229576
028050,삼성E&A,KOSPI,10407600000000,196000000,53100,1932817
000880,한화,KOSPI,9927514995200,70507919,140800,387057
003230,삼양식품,KOSPI,9800452515000,7533015,1301000,47706
062040,산일전기,KOSPI,9758802187500,30615850,318750,795101
000250,삼천당제약,KOSDAQ,9429903744000,23457472,402000,115403
003490,대한항공,KOSPI,9058228260600,368220661,24600,1380720
267270,HD건설기계,KOSPI,8995147125000,47974118,187500,371696
950160,코오롱티슈진,KOSDAQ,8778654780000,84736050,103600,406149
058470,리노공업,KOSDAQ,8688150900000,76211850,114000,1465831
066970,엘앤에프,KOSPI,8577733137500,40365803,212500,498691
009830,한화솔루션,KOSPI,8268030981600,171892536,48100,2699346
377300,카카오페이,KOSPI,8236442850300,135245367,60900,2329788
028300,HLB,KOSDAQ,8216080653700,133161761,61700,494938
326030,SK바이오팜,KOSPI,7737349100000,78313250,98800,178271
090430,아모레퍼시픽,KOSPI,7615757221800,58492759,130200,328396
161390,한국타이어앤테크놀로지,KOSPI,7395341619300,123875069,59700,309937
180640,한진칼,KOSPI,7363879373700,66762279,110300,89074
078930,GS,KOSPI,7154484106000,92915378,77000,375792
298380,에이비엘바이오,KOSDAQ,7132802786200,55987463,127400,519131
082740,한화엔진,KOSPI,7093007070000,83447142,85000,1434246
000990,DB하이텍,KOSPI,7030341420800,43504588,161600,1019725
000100,유한양행,KOSPI,7024918408200,79647601,88200,362942
241560,두산밥캣,KOSPI,6987907138500,95856065,72900,228827
052690,한전기술,KOSPI,6921642000000,38220000,181100,205381
454910,두산로보틱스,KOSPI,6754241916000,64819980,104200,542058
103590,일진전기,KOSPI,6752251224000,47685390,141600,995205
032640,LG유플러스,KOSPI,6688129203800,429828355,15560,775904
141080,리가켐바이오,KOSDAQ,6552436986000,37019418,177000,275230
064400,LG씨엔에스,KOSPI,6462292731600,96885948,66700,623505
034220,LG디스플레이,KOSPI,6365000000000,500000000,12730,7389143
010060,OCI홀딩스,KOSPI,6310538416000,18670232,338000,307710
001040,CJ,KOSPI,6273054570000,29176998,215000,120898
353200,대덕전자,KOSPI,6261124397500,49416925,126700,1119768
087010,펩트론,KOSDAQ,6249049800000,23317350,268000,146202
240810,원익IPS,KOSDAQ,6145304405200,49083901,125200,1127232
011790,SKC,KOSPI,6104369637600,37868298,161200,2090346
029780,삼성카드,KOSPI,6001490553800,115858891,51800,281600
021240,코웨이,KOSPI,5887849843200,70767426,83200,307637
450080,에코프로머티,KOSPI,5884600083600,70558754,83400,1387198
000500,가온전선,KOSPI,5872805825000,16543115,355000,244670
036930,주성엔지니어링,KOSDAQ,5856621246000,46481121,126000,829845
138930,BNK금융지주,KOSPI,5666571622580,310327033,18260,1097377
018880,한온시스템,KOSPI,5654706661520,1026262552,5510,128857362
036570,NC,KOSPI,5644533764000,21544022,262000,79855
004020,현대제철,KOSPI,5624739837750,133445785,42150,952712
039030,이오테크닉스,KOSDAQ,5593075700000,12319550,454000,112762
128940,한미약품,KOSPI,5566375589500,12810991,434500,91793
002380,KCC,KOSPI,5536271433000,8886471,623000,111694
271560,오리온,KOSPI,5519244027200,39536132,139600,87091
214370,케어젠,KOSDAQ,5392986000000,53715000,100400,81153
088980,맥쿼리인프라,KOSPI,5390267031215,478921993,11255,2496805
095340,ISC,KOSDAQ,5278067442000,21197058,249000,274290
022100,포스코DX,KOSPI,5237596414050,152034729,34450,413595
310210,보로노이,KOSDAQ,5171010051000,18402171,281000,114916
175330,JB금융지주,KOSPI,5045196051200,188253584,26800,420739
336260,두산퓨얼셀,KOSPI,4990621921200,65493726,76200,4546201
403870,HPSP,KOSDAQ,4584110000000,82300000,55700,3547545
088350,한화생명,KOSPI,4568467800000,868530000,5260,13479657
108490,로보티즈,KOSDAQ,4529021652000,14657028,309000,238298
489790,한화비전,KOSPI,4483369032000,50488390,88800,646312
011170,롯데케미칼,KOSPI,4290374525700,42775419,100300,462517
004800,효성,KOSPI,4268803785000,16740407,255000,211511
051900,LG생활건강,KOSPI,4093407782500,15302459,267500,90759
020150,롯데에너지머티리얼즈,KOSPI,4079269567700,52365463,77900,543468
251270,넷마블,KOSPI,3983274030600,81960371,48600,186738
440110,파두,KOSDAQ,3932600919500,50096827,78500,1751753
004170,신세계,KOSPI,3863079029000,9445181,409000,58404
017800,현대엘리베이터,KOSPI,3784142868000,39092385,96800,215703
023530,롯데쇼핑,KOSPI,3736944535500,28288755,132100,161827
457190,이수스페셜티케미컬,KOSPI,3671592948000,30218872,121500,338001
012510,더존비즈온,KOSPI,3647378400000,30394820,120000,15914
032820,우리기술,KOSDAQ,3610131550200,171096282,21100,7068317
111770,영원무역,KOSPI,3602522348400,44311468,81300,111912
214150,클래시스,KOSDAQ,3587961245000,65235659,55000,169485
375500,DL이앤씨,KOSPI,3575290765200,38693623,92400,1101367
319400,현대무벡스,KOSDAQ,3547326842150,111376039,31850,1631025
357780,솔브레인,KOSDAQ,3539247530000,7778566,455000,53972
011780,금호석유화학,KOSPI,3522025500000,25157325,140000,84243
035250,강원랜드,KOSPI,3519321225000,213940500,16450,1425469
263750,펄어비스,KOSDAQ,3514357668500,64247855,54700,810370
001720,신영증권,KOSPI,3501720000000,16440000,213000,48676
214450,파마리서치,KOSDAQ,3501311376000,10389648,337000,96763
178320,서진시스템,KOSDAQ,3500483305200,59532029,58800,1816653
036460,한국가스공사,KOSPI,3484815750000,92313000,37750,342161
097950,CJ제일제당,KOSPI,3477516966000,15054186,231000,65966
222800,심텍,KOSDAQ,3476560495800,37342218,93100,1062076
302440,SK바이오사이언스,KOSPI,3463856814950,78456553,44150,276529
071970,HD현대마린엔진,KOSPI,3402325948500,33921495,100300,393539
226950,올릭스,KOSDAQ,3378017011200,20300583,166400,260017
439260,대한조선,KOSPI,3336378619200,38526312,86600,233343
014680,한솔케미칼,KOSPI,3320096940000,11370195,292000,91948
064760,티씨케이,KOSDAQ,3281158596000,11179416,293500,69902
031210,서울보증보험,KOSPI,3246704307000,69821598,46500,73120
084370,유진테크,KOSDAQ,3144080962400,22916042,137200,339140
145020,휴젤,KOSDAQ,3131376398500,12304033,254500,55561
347850,디앤디파마텍,KOSDAQ,3118855266400,43804147,71200,551685
237690,에스티팜,KOSDAQ,3116167086500,20843927,149500,97271
139130,iM금융지주,KOSPI,3048654585340,160624583,18980,853517
006360,GS건설,KOSPI,3038142895000,85581490,35500,1697949
383220,F&F,KOSPI,3037751047500,38307075,79300,148819
005290,동진쎄미켐,KOSDAQ,3023172247200,51414494,58800,558259
083650,비에이치아이,KOSDAQ,3010887687500,30944375,97300,377406
319660,피에스케이,KOSDAQ,3003848241800,28966714,103700,357956
028670,팬오션,KOSPI,2993589267200,534569512,5600,3868125
100790,미래에셋벤처투자,KOSDAQ,2959042113800,53124634,55700,2770248
004990,롯데지주,KOSPI,2930115014400,99663776,29400,231188
007340,DN오토모티브,KOSPI,2916766620250,58510865,49850,186677
005850,에스엘,KOSPI,2903032500000,46448520,62500,114450
120110,코오롱인더,KOSPI,2892786691200,29946032,96600,560279
043260,성호전자,KOSDAQ,2890105037250,70922823,40750,1655832
0009K0,에임드바이오,KOSDAQ,2871399548400,64671161,44400,188510
067310,하나마이크론,KOSDAQ,2861284929300,66464226,43050,2058643
139480,이마트,KOSPI,2850648102700,27595819,103300,169095
098460,고영,KOSDAQ,2838874119250,68654755,41350,6535073
010170,대한광통신,KOSDAQ,2829839012000,155485660,18200,41118701
112610,씨에스윈드,KOSPI,2817049720400,42171403,66800,403238
058610,에스피지,KOSDAQ,2807653776000,22177360,126600,277112
012750,에스원,KOSPI,2800539418600,37999178,73700,103953
229640,LS에코에너지,KOSPI,2796051452700,30624879,91300,417458
103140,풍산,KOSPI,2785613233200,28024278,99400,220700
009970,영원무역홀딩스,KOSPI,2774093203500,13499237,205500,20452
031980,피에스케이홀딩스,KOSDAQ,2734111686000,21562395,126800,206237
483650,달바글로벌,KOSPI,2707895720000,12421540,218000,145927
051600,한전KPS,KOSPI,2695500000000,45000000,59900,209007
204320,HL만도,KOSPI,2667164416000,46957120,56800,278406
257720,실리콘투,KOSDAQ,2657919402600,61171908,43450,667951
060370,LS마린솔루션,KOSDAQ,2643286012400,52238854,50600,1178471
001450,현대해상,KOSPI,2638433337500,85248250,30950,383272
131970,두산테스나,KOSDAQ,2638167987000,19327238,136500,340124
140410,메지온,KOSDAQ,2610687145300,30392167,85900,249040
